"DOY_int";"";"";"";"i";"j";"k"
"97.4895833333333";"97";"216";"9.9553071553076";"GUE_97_14.csv";"2012";"QuPe"
"127.322916666667";"127";"512.99999680001";"9.44316996871737";"GUE_97_14.csv";"2012";"QuPe"
"157.291666666667";"157";"795.999996800009";"4.50000095999741";"GUE_97_14.csv";"2012";"QuPe"
"160.625";"160";"811";"4.4526901669759";"GUE_97_14.csv";"2012";"QuPe"
"166.239583333333";"166";"836";"2.74029012634534";"GUE_97_14.csv";"2012";"QuPe"
"188.5";"188";"897";"0.952978056426332";"GUE_97_14.csv";"2012";"QuPe"
"248.3125";"248";"954";"0.836653386454184";"GUE_97_14.csv";"2012";"QuPe"
"290.145833333333";"290";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"290.15625";"290";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"290.166666666667";"290";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"290.208333333333";"290";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"290.21875";"290";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"290.229166666667";"290";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"290.239583333333";"290";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"290.25";"290";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"290.260416666667";"290";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"290.302083333333";"290";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"290.3125";"290";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"290.322916666667";"290";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"290.333333333333";"290";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"304";"304";"989";"0";"GUE_97_14.csv";"2012";"QuPe"
"116";"116";"132";"0";"GUE_97_14.csv";"2013";"PcAb1"
"116.802083333333";"116";"132";"0";"GUE_97_14.csv";"2013";"PcAb1"
"116.802083333333";"116";"132.000022399921";"671.997849607314";"GUE_97_14.csv";"2013";"PcAb1"
"116.8125";"116";"139";"624.000921596876";"GUE_97_14.csv";"2013";"PcAb1"
"116.833333333333";"116";"152.000019199932";"575.99815680627";"GUE_97_14.csv";"2013";"PcAb1"
"116.84375";"116";"158";"504";"GUE_97_14.csv";"2013";"PcAb1"
"116.96875";"116";"221";"432.000153599481";"GUE_97_14.csv";"2013";"PcAb1"
"117.052083333333";"117";"257.000012799955";"431.998617604699";"GUE_97_14.csv";"2013";"PcAb1"
"117.072916666667";"117";"265.999984000057";"403.2";"GUE_97_14.csv";"2013";"PcAb1"
"117.229166666667";"117";"328.999984000057";"352.000051199819";"GUE_97_14.csv";"2013";"PcAb1"
"117.291666666667";"117";"350.999987200045";"336.000614397898";"GUE_97_14.csv";"2013";"PcAb1"
"117.3125";"117";"358";"276.000076799744";"GUE_97_14.csv";"2013";"PcAb1"
"117.395833333333";"117";"381.000006399977";"239.999846400517";"GUE_97_14.csv";"2013";"PcAb1"
"117.4375";"117";"391";"124.800002194278";"GUE_97_14.csv";"2013";"PcAb1"
"118.895833333333";"118";"573.000003199989";"105.931002703557";"GUE_97_14.csv";"2013";"PcAb1"
"119.197916666667";"119";"604.999993600023";"96.0008904889401";"GUE_97_14.csv";"2013";"PcAb1"
"119.208333333333";"119";"606.000002875948";"86.3431936325972";"GUE_97_14.csv";"2013";"PcAb1"
"120.96875";"120";"758";"72";"GUE_97_14.csv";"2013";"PcAb1"
"121.09375";"121";"767";"68.5713846858652";"GUE_97_14.csv";"2013";"PcAb1"
"121.166666666667";"121";"771.999996800011";"57.6000000000052";"GUE_97_14.csv";"2013";"PcAb1"
"121.270833333333";"121";"777.999996800011";"22.7248524134738";"GUE_97_14.csv";"2013";"PcAb1"
"211.260416666667";"211";"2822.99999680001";"12.4701034094837";"GUE_97_14.csv";"2013";"PcAb1"
"221.364583333333";"221";"2949";"11.6033510809445";"GUE_97_14.csv";"2013";"PcAb1"
"262.395833333333";"262";"3425.09999904";"8.17629247632358";"GUE_97_14.csv";"2013";"PcAb1"
"282.34375";"282";"3588.2";"7.27912028835291";"GUE_97_14.csv";"2013";"PcAb1"
"286.135416666667";"286";"3615.79999776";"0";"GUE_97_14.csv";"2013";"PcAb1"
"286.177083333333";"286";"3615.79999776";"0";"GUE_97_14.csv";"2013";"PcAb1"
"303.385416666667";"303";"3615.79999776";"0";"GUE_97_14.csv";"2013";"PcAb1"
"303.458333333333";"303";"3615.79999776";"0";"GUE_97_14.csv";"2013";"PcAb1"
"303.46875";"303";"3615.79999776";"0";"GUE_97_14.csv";"2013";"PcAb1"
"304";"304";"3615.79999776";"0";"GUE_97_14.csv";"2013";"PcAb1"
"116";"116";"119";"0";"GUE_97_14.csv";"2013";"PcAb2"
"128.770833333333";"128";"119";"0";"GUE_97_14.csv";"2013";"PcAb2"
"128.770833333333";"128";"123.000015999957";"598.588018447706";"GUE_97_14.csv";"2013";"PcAb2"
"128.947916666667";"128";"228.99997760006";"480.001075196888";"GUE_97_14.csv";"2013";"PcAb2"
"128.96875";"128";"239";"480.000767997716";"GUE_97_14.csv";"2013";"PcAb2"
"128.989583333333";"128";"249.000015999957";"479.998464004569";"GUE_97_14.csv";"2013";"PcAb2"
"129";"129";"254";"384.000614398174";"GUE_97_14.csv";"2013";"PcAb2"
"129.020833333333";"129";"262.000012799966";"384";"GUE_97_14.csv";"2013";"PcAb2"
"129.052083333333";"129";"274.000012799966";"383.998771203653";"GUE_97_14.csv";"2013";"PcAb2"
"129.0625";"129";"278";"288.000307199043";"GUE_97_14.csv";"2013";"PcAb2"
"129.083333333333";"129";"284.000006399983";"268.79993856019";"GUE_97_14.csv";"2013";"PcAb2"
"129.1875";"129";"312";"239.999769600674";"GUE_97_14.csv";"2013";"PcAb2"
"129.229166666667";"129";"321.999990400026";"96.0009215973478";"GUE_97_14.csv";"2013";"PcAb2"
"129.239583333333";"129";"323";"96.0000000000218";"GUE_97_14.csv";"2013";"PcAb2"
"129.28125";"129";"327";"95.9996928009132";"GUE_97_14.csv";"2013";"PcAb2"
"129.291666666667";"129";"327.999996800009";"72.4067796610158";"GUE_97_14.csv";"2013";"PcAb2"
"130.520833333333";"130";"416.999996800009";"31.9998976002753";"GUE_97_14.csv";"2013";"PcAb2"
"130.552083333333";"130";"417.999993600017";"19.9035048491578";"GUE_97_14.csv";"2013";"PcAb2"
"176.322916666667";"176";"1328.99999680001";"16.2289803220036";"GUE_97_14.csv";"2013";"PcAb2"
"211.260416666667";"211";"1895.99999680001";"13.9402680815645";"GUE_97_14.csv";"2013";"PcAb2"
"221.375";"221";"2037";"5.05572551720786";"GUE_97_14.csv";"2013";"PcAb2"
"289.416666666667";"289";"2380.99999040002";"0";"GUE_97_14.csv";"2013";"PcAb2"
"302.333333333333";"302";"2380.99999040002";"0";"GUE_97_14.csv";"2013";"PcAb2"
"303.385416666667";"303";"2380.99999040002";"0";"GUE_97_14.csv";"2013";"PcAb2"
"303.541666666667";"303";"2380.99999040002";"0";"GUE_97_14.csv";"2013";"PcAb2"
"304";"304";"2380.99999040002";"0";"GUE_97_14.csv";"2013";"PcAb2"
"116";"116";"91.9999840000567";"0";"GUE_97_14.csv";"2013";"PcAb3"
"125.927083333333";"125";"91.9999840000567";"0";"GUE_97_14.csv";"2013";"PcAb3"
"125.927083333333";"125";"92.9999968000113";"383.998771204179";"GUE_97_14.csv";"2013";"PcAb3"
"125.9375";"125";"96.9999840000567";"345.600184319378";"GUE_97_14.csv";"2013";"PcAb3"
"125.989583333333";"125";"114.999993600023";"335.998924803657";"GUE_97_14.csv";"2013";"PcAb3"
"126.010416666667";"126";"121.999971200102";"288.000614397889";"GUE_97_14.csv";"2013";"PcAb3"
"126.03125";"126";"127.999984000057";"287.999078403134";"GUE_97_14.csv";"2013";"PcAb3"
"126.041666666667";"126";"130.999974400091";"256";"GUE_97_14.csv";"2013";"PcAb3"
"126.072916666667";"126";"138.999974400091";"240.000460798421";"GUE_97_14.csv";"2013";"PcAb3"
"126.09375";"126";"143.999984000057";"239.999769600789";"GUE_97_14.csv";"2013";"PcAb3"
"126.135416666667";"126";"153.999974400091";"224";"GUE_97_14.csv";"2013";"PcAb3"
"126.166666666667";"126";"160.999974400091";"178.285845942414";"GUE_97_14.csv";"2013";"PcAb3"
"126.239583333333";"126";"173.999984000057";"89.1428540081736";"GUE_97_14.csv";"2013";"PcAb3"
"127.260416666667";"127";"264.999980800068";"64";"GUE_97_14.csv";"2013";"PcAb3"
"127.291666666667";"127";"266.999980800068";"64";"GUE_97_14.csv";"2013";"PcAb3"
"127.322916666667";"127";"268.999980800068";"51.3267326732667";"GUE_97_14.csv";"2013";"PcAb3"
"130.479166666667";"130";"430.999980800065";"42.0722891566264";"GUE_97_14.csv";"2013";"PcAb3"
"137.395833333333";"137";"721.999980800065";"41.520000767998";"GUE_97_14.csv";"2013";"PcAb3"
"141.5625";"141";"894.999984000057";"32.7064060150376";"GUE_97_14.csv";"2013";"PcAb3"
"210.833333333333";"210";"3160.59998400006";"30.0307692307699";"GUE_97_14.csv";"2013";"PcAb3"
"211.239583333333";"211";"3172.79998400006";"22.3999283202429";"GUE_97_14.csv";"2013";"PcAb3"
"211.270833333333";"211";"3173.49998176006";"7.28290733168466";"GUE_97_14.csv";"2013";"PcAb3"
"262.291666666667";"262";"3545.07998291206";"0.000104447812191021";"GUE_97_14.csv";"2013";"PcAb3"
"262.302083333333";"262";"3545.07998400006";"0";"GUE_97_14.csv";"2013";"PcAb3"
"262.3125";"262";"3545.07998400006";"0";"GUE_97_14.csv";"2013";"PcAb3"
"262.322916666667";"262";"3545.07998400006";"0";"GUE_97_14.csv";"2013";"PcAb3"
"286.15625";"286";"3545.07998400006";"0";"GUE_97_14.csv";"2013";"PcAb3"
"300.34375";"300";"3545.07998400006";"0";"GUE_97_14.csv";"2013";"PcAb3"
"303.395833333333";"303";"3545.07998400006";"0";"GUE_97_14.csv";"2013";"PcAb3"
"303.40625";"303";"3545.07998400006";"0";"GUE_97_14.csv";"2013";"PcAb3"
"303.4375";"303";"3545.07998400006";"0";"GUE_97_14.csv";"2013";"PcAb3"
"303.979166666667";"303";"3545.07998400006";"0";"GUE_97_14.csv";"2013";"PcAb3"
"304";"304";"3545.07998400006";"0";"GUE_97_14.csv";"2013";"PcAb3"
"116";"116";"152.999996800011";"0";"GUE_97_14.csv";"2013";"PcAb6"
"116.90625";"116";"152.999996800011";"0";"GUE_97_14.csv";"2013";"PcAb6"
"116.90625";"116";"154.999996800011";"384.000115199614";"GUE_97_14.csv";"2013";"PcAb6"
"116.989583333333";"116";"187.000006399977";"320";"GUE_97_14.csv";"2013";"PcAb6"
"117.020833333333";"117";"197.000006399977";"303.999897600363";"GUE_97_14.csv";"2013";"PcAb6"
"117.083333333333";"117";"216";"258.461514830844";"GUE_97_14.csv";"2013";"PcAb6"
"117.21875";"117";"250.999996800011";"240.000076799742";"GUE_97_14.csv";"2013";"PcAb6"
"117.302083333333";"117";"271.000003199989";"192";"GUE_97_14.csv";"2013";"PcAb6"
"117.333333333333";"117";"277.000003199989";"192";"GUE_97_14.csv";"2013";"PcAb6"
"117.364583333333";"117";"283.000003199989";"191.999897600363";"GUE_97_14.csv";"2013";"PcAb6"
"117.395833333333";"117";"289";"143.999539201569";"GUE_97_14.csv";"2013";"PcAb6"
"117.416666666667";"117";"291.999990400034";"45.4017094017094";"GUE_97_14.csv";"2013";"PcAb6"
"121.072916666667";"121";"457.999990400034";"40.0000255999093";"GUE_97_14.csv";"2013";"PcAb6"
"121.197916666667";"121";"462.999993600023";"38.4000614397859";"GUE_97_14.csv";"2013";"PcAb6"
"121.25";"121";"464.999996800011";"25.9783251231527";"GUE_97_14.csv";"2013";"PcAb6"
"152.96875";"152";"1288.99999680001";"22.1206675224647";"GUE_97_14.csv";"2013";"PcAb6"
"185.427083333333";"185";"2006.99999680001";"21.0580642683878";"GUE_97_14.csv";"2013";"PcAb6"
"211.260416666667";"211";"2550.99999040003";"16.3298975406169";"GUE_97_14.csv";"2013";"PcAb6"
"221.364583333333";"221";"2715.99999680001";"7.06652126499454";"GUE_97_14.csv";"2013";"PcAb6"
"240.46875";"240";"2850.99999680001";"5.8201632784747";"GUE_97_14.csv";"2013";"PcAb6"
"255.760416666667";"255";"2939.99999360002";"5.1869988633175";"GUE_97_14.csv";"2013";"PcAb6"
"280.4375";"280";"3067.99999680001";"4.59574304681446";"GUE_97_14.csv";"2013";"PcAb6"
"282.395833333333";"282";"3076.99999360002";"3.82300794336604";"GUE_97_14.csv";"2013";"PcAb6"
"289.458333333333";"289";"3103.99998720005";"0";"GUE_97_14.csv";"2013";"PcAb6"
"293.979166666667";"293";"3103.99998720005";"0";"GUE_97_14.csv";"2013";"PcAb6"
"302.260416666667";"302";"3103.99998720005";"0";"GUE_97_14.csv";"2013";"PcAb6"
"303.385416666667";"303";"3103.99998720005";"0";"GUE_97_14.csv";"2013";"PcAb6"
"303.40625";"303";"3103.99998720005";"0";"GUE_97_14.csv";"2013";"PcAb6"
"303.447916666667";"303";"3103.99998720005";"0";"GUE_97_14.csv";"2013";"PcAb6"
"303.479166666667";"303";"3103.99998720005";"0";"GUE_97_14.csv";"2013";"PcAb6"
"304";"304";"3103.99998720005";"0";"GUE_97_14.csv";"2013";"PcAb6"
"116";"116";"17.9999968000113";"0";"GUE_97_14.csv";"2013";"FaSy1"
"116.677083333333";"116";"17.9999968000113";"0";"GUE_97_14.csv";"2013";"FaSy1"
"116.677083333333";"116";"21.0000063999773";"191.99938560209";"GUE_97_14.csv";"2013";"FaSy1"
"116.6875";"116";"23";"191.99938560209";"GUE_97_14.csv";"2013";"FaSy1"
"116.697916666667";"116";"24.9999936000227";"56.9491629558957";"GUE_97_14.csv";"2013";"FaSy1"
"117.3125";"117";"60";"40.2569662673178";"GUE_97_14.csv";"2013";"FaSy1"
"220.114583333333";"220";"4198.50000096";"37.2479963136111";"GUE_97_14.csv";"2013";"FaSy1"
"220.375";"220";"4208.2";"36.3000000000002";"GUE_97_14.csv";"2013";"FaSy1"
"221.375";"221";"4244.5";"33.8591262009246";"GUE_97_14.csv";"2013";"FaSy1"
"225.427083333333";"225";"4381.70000096";"33.308374232907";"GUE_97_14.csv";"2013";"FaSy1"
"231.770833333333";"231";"4593";"28";"GUE_97_14.csv";"2013";"FaSy1"
"232.020833333333";"232";"4600";"26.3946784922394";"GUE_97_14.csv";"2013";"FaSy1"
"236.71875";"236";"4724";"21.4193548387097";"GUE_97_14.csv";"2013";"FaSy1"
"240.59375";"240";"4807";"9.75401069518721";"GUE_97_14.csv";"2013";"FaSy1"
"244.489583333333";"244";"4845";"7.97342192691025";"GUE_97_14.csv";"2013";"FaSy1"
"247.625";"247";"4870";"4.98960179626634";"GUE_97_14.csv";"2013";"FaSy1"
"252.635416666667";"252";"4894.99998400004";"1.56279248371615";"GUE_97_14.csv";"2013";"FaSy1"
"261.59375";"261";"4909";"0";"GUE_97_14.csv";"2013";"FaSy1"
"261.604166666667";"261";"4909";"0";"GUE_97_14.csv";"2013";"FaSy1"
"277.614583333333";"277";"4909";"0";"GUE_97_14.csv";"2013";"FaSy1"
"277.625";"277";"4909";"0";"GUE_97_14.csv";"2013";"FaSy1"
"286.53125";"286";"4909";"0";"GUE_97_14.csv";"2013";"FaSy1"
"286.9375";"286";"4909";"0";"GUE_97_14.csv";"2013";"FaSy1"
"287";"287";"4909";"0";"GUE_97_14.csv";"2013";"FaSy1"
"116";"116";"3.5999980800068";"0";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"116.739583333333";"116";"3.5999980800068";"0";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"116.739583333333";"116";"3.70000351998753";"134.399569921463";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"116.75";"116";"5.0999990400034";"134.399569921463";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"116.760416666667";"116";"6.49999456001928";"116.400053759816";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"116.84375";"116";"16.1999990400034";"65.2800245759187";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"116.895833333333";"116";"19.6000003199989";"43.199969280104";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"116.9375";"116";"21.3999990400034";"21.8556475035511";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"201.135416666667";"201";"1861.59998624004";"19.2000068266483";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"202.072916666667";"202";"1879.59999264002";"17.6640049151867";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"203.375";"203";"1902.59999904";"16.6256983240225";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"205.239583333333";"205";"1933.59999904";"14.3999999999997";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"206.28125";"206";"1948.59999904";"12.400888816043";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"210.958333333333";"210";"2006.59998944004";"5.10259655673369";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"219.385416666667";"219";"2049.59999584001";"1.484537665975";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"221.40625";"221";"2052.59999904";"0.576";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"237.03125";"237";"2061.59999904";"0.440165061898212";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"259.75";"259";"2071.59999904";"0.264026402640264";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"278.6875";"278";"2076.59999904";"0";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"283.208333333333";"283";"2076.59999904";"0";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"285.666666666667";"285";"2076.59999904";"0";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"285.979166666667";"285";"2076.59999904";"0";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"286";"286";"2076.59999904";"0";"GUE_97_14.csv";"2013";"FaSy1_LB_50cm"
"116";"116";"0";"0";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"116.010416666667";"116";"0";"0";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"116.010416666667";"116";"0.99999680001134";"48.0001535994666";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"116.03125";"116";"2";"43.8683505417857";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"116.854166666667";"116";"38.0999968000113";"37.7143076570663";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"117";"117";"43.6";"36.553842609244";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"117.270833333333";"117";"53.4999990400034";"24.5664678664486";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"192.385416666667";"192";"1898.79999680001";"24.3969929431566";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"199.3125";"199";"2067.8";"23.6230366492149";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"201.302083333333";"201";"2114.8";"15.272727272727";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"202.21875";"202";"2128.8";"14.2344827586208";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"205.239583333333";"205";"2171.8";"9.1081576440275";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"210.729166666667";"210";"2221.79999040003";"2.89505539396563";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"219.364583333333";"219";"2246.8";"0.991393619278566";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"225.416666666667";"225";"2252.79999680001";"0.155160541953164";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"270.53125";"270";"2259.8";"0.125490196078431";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"278.5";"278";"2260.8";"0";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"285.65625";"285";"2260.8";"0";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"286";"286";"2260.8";"0";"GUE_97_14.csv";"2013";"FaSy1_LB_200cm"
"116";"116";"1";"0";"GUE_97_14.csv";"2013";"FaSy1_SB_75cm"
"116.166666666667";"116";"1";"0";"GUE_97_14.csv";"2013";"FaSy1_SB_75cm"
"116.166666666667";"116";"1.99999680001134";"48.0000000000109";"GUE_97_14.csv";"2013";"FaSy1_SB_75cm"
"116.208333333333";"116";"3.99999680001134";"47.9999780572175";"GUE_97_14.csv";"2013";"FaSy1_SB_75cm"
"116.354166666667";"116";"10.9999936000227";"30.8757427815032";"GUE_97_14.csv";"2013";"FaSy1_SB_75cm"
"197";"197";"2501";"0";"GUE_97_14.csv";"2013";"FaSy1_SB_75cm"
"116";"116";"7";"0";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"116.645833333333";"116";"7";"0";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"116.645833333333";"116";"9.99999360002268";"134.399938560193";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"116.697916666667";"116";"16.999990400034";"128.000102399637";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"116.729166666667";"116";"20.9999936000227";"96.0009215968215";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"116.739583333333";"116";"22.0000031999887";"95.9996928010448";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"116.75";"116";"23";"59.7333333333333";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"117.21875";"117";"51";"17.8752879970271";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"201.3125";"201";"1554.2";"14.4";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"202.25";"202";"1567.7";"13.6603274659686";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"205.427083333333";"205";"1611.09999872";"10.1397586660255";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"210.614583333333";"210";"1663.69999680001";"2.98072838029862";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"220.34375";"220";"1692.7";"1.34193548387092";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"221.3125";"221";"1694";"0.088649703587029";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"283.354166666667";"283";"1699.49997536005";"0";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"285.989583333333";"285";"1699.49997536005";"0";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"286";"286";"1699.49997536005";"0";"GUE_97_14.csv";"2013";"FaSy1_SB_300cm"
"116";"116";"21";"0";"GUE_97_14.csv";"2013";"FaSy2"
"116.677083333333";"116";"21";"0";"GUE_97_14.csv";"2013";"FaSy2"
"116.677083333333";"116";"22.0000063999773";"191.99938560209";"GUE_97_14.csv";"2013";"FaSy2"
"116.6875";"116";"24";"191.99938560209";"GUE_97_14.csv";"2013";"FaSy2"
"116.697916666667";"116";"25.9999936000227";"168.000230399222";"GUE_97_14.csv";"2013";"FaSy2"
"116.739583333333";"116";"33.0000031999887";"95.9998976003628";"GUE_97_14.csv";"2013";"FaSy2"
"116.770833333333";"116";"36";"84.6101590780017";"GUE_97_14.csv";"2013";"FaSy2"
"117.385416666667";"117";"87.9999936000227";"27.6708408558137";"GUE_97_14.csv";"2013";"FaSy2"
"210.552083333333";"210";"2666";"26.1817902546204";"GUE_97_14.csv";"2013";"FaSy2"
"210.666666666667";"210";"2668.99999680001";"25.9881967213115";"GUE_97_14.csv";"2013";"FaSy2"
"220.197916666667";"220";"2916.69999680001";"19.4163940721294";"GUE_97_14.csv";"2013";"FaSy2"
"225.28125";"225";"3015.4";"11.0999994720014";"GUE_97_14.csv";"2013";"FaSy2"
"231.947916666667";"231";"3089.39999648001";"4.99200491519256";"GUE_97_14.csv";"2013";"FaSy2"
"232.208333333333";"232";"3090.69999776001";"4.80005375981782";"GUE_97_14.csv";"2013";"FaSy2"
"232.25";"232";"3090.9";"2.23544619384259";"GUE_97_14.csv";"2013";"FaSy2"
"240.302083333333";"240";"3108.89999904";"0.891858021544814";"GUE_97_14.csv";"2013";"FaSy2"
"260.260416666667";"260";"3126.69999872";"0.460383627423032";"GUE_97_14.csv";"2013";"FaSy2"
"285.239583333333";"285";"3138.19999808001";"0.457151634256921";"GUE_97_14.csv";"2013";"FaSy2"
"285.458333333333";"285";"3138.3";"0";"GUE_97_14.csv";"2013";"FaSy2"
"285.46875";"285";"3138.3";"0";"GUE_97_14.csv";"2013";"FaSy2"
"285.5";"285";"3138.3";"0";"GUE_97_14.csv";"2013";"FaSy2"
"285.510416666667";"285";"3138.3";"0";"GUE_97_14.csv";"2013";"FaSy2"
"285.520833333333";"285";"3138.3";"0";"GUE_97_14.csv";"2013";"FaSy2"
"285.947916666667";"285";"3138.3";"0";"GUE_97_14.csv";"2013";"FaSy2"
"285.989583333333";"285";"3138.3";"0";"GUE_97_14.csv";"2013";"FaSy2"
"286";"286";"3138.3";"0";"GUE_97_14.csv";"2013";"FaSy2"
"184";"184";"0";"0";"GUE_97_14.csv";"2013";"FaSy6"
"184.010416666667";"184";"0";"0";"GUE_97_14.csv";"2013";"FaSy6"
"184.010416666667";"184";"0.699997760006028";"134.400491518433";"GUE_97_14.csv";"2013";"FaSy6"
"184.020833333333";"184";"2.10000287999225";"96.6193459200268";"GUE_97_14.csv";"2013";"FaSy6"
"184.34375";"184";"33.3";"69.1200245759213";"GUE_97_14.csv";"2013";"FaSy6"
"184.395833333333";"184";"36.9000012799966";"54.3999897600277";"GUE_97_14.csv";"2013";"FaSy6"
"184.427083333333";"184";"38.6000009599974";"47.9998464004569";"GUE_97_14.csv";"2013";"FaSy6"
"184.447916666667";"184";"39.599997760006";"47.0095238501586";"GUE_97_14.csv";"2013";"FaSy6"
"192.322916666667";"192";"409.799998080005";"46.9787243846779";"GUE_97_14.csv";"2013";"FaSy6"
"194.28125";"194";"501.8";"41.7939393939394";"GUE_97_14.csv";"2013";"FaSy6"
"195.3125";"195";"544.9";"40.3700869565217";"GUE_97_14.csv";"2013";"FaSy6"
"201.302083333333";"201";"786.7";"31.200000000006";"GUE_97_14.csv";"2013";"FaSy6"
"201.34375";"201";"788";"18.0244888555125";"GUE_97_14.csv";"2013";"FaSy6"
"202.364583333333";"202";"806.399999040003";"11.2453965170588";"GUE_97_14.csv";"2013";"FaSy6"
"220.354166666667";"220";"1008.69999680001";"8";"GUE_97_14.csv";"2013";"FaSy6"
"221.354166666667";"221";"1016.69999680001";"6.29508196721311";"GUE_97_14.csv";"2013";"FaSy6"
"225.166666666667";"225";"1040.69999680001";"1.0463217351493";"GUE_97_14.csv";"2013";"FaSy6"
"240.458333333333";"240";"1056.7";"0.616905585763717";"GUE_97_14.csv";"2013";"FaSy6"
"261.53125";"261";"1069.7";"0";"GUE_97_14.csv";"2013";"FaSy6"
"261.583333333333";"261";"1069.7";"0";"GUE_97_14.csv";"2013";"FaSy6"
"261.59375";"261";"1069.7";"0";"GUE_97_14.csv";"2013";"FaSy6"
"261.604166666667";"261";"1069.7";"0";"GUE_97_14.csv";"2013";"FaSy6"
"284.583333333333";"284";"1069.7";"0";"GUE_97_14.csv";"2013";"FaSy6"
"284.895833333333";"284";"1069.7";"0";"GUE_97_14.csv";"2013";"FaSy6"
"285";"285";"1069.7";"0";"GUE_97_14.csv";"2013";"FaSy6"
"116";"116";"0";"0";"GUE_97_14.csv";"2013";"AbAl1"
"116.010416666667";"116";"0";"0";"GUE_97_14.csv";"2013";"AbAl1"
"116.010416666667";"116";"1.99999360002268";"241.152004915183";"GUE_97_14.csv";"2013";"AbAl1"
"117.3125";"117";"316";"192.000307198956";"GUE_97_14.csv";"2013";"AbAl1"
"117.333333333333";"117";"320.000006399977";"191.999948800181";"GUE_97_14.csv";"2013";"AbAl1"
